planner,safety,seed,ep,max_vel,eps,reached,collided,min_clr,time_s,max_z,n_hold,dynamics
quintic,on,8,0,2.0,0.05,True,0,1.972,10.8,10.12,0,0
quintic,on,8,1,2.0,0.05,True,0,2.059,11.7,16.32,0,0
quintic,on,8,2,2.0,0.05,True,0,1.986,10.8,10.12,0,0
quintic,on,8,3,2.0,0.05,True,0,1.227,11.1,10.12,0,0
quintic,on,8,4,2.0,0.05,True,0,1.986,10.8,10.12,0,0
quintic,on,8,5,2.0,0.05,True,0,1.973,10.8,10.12,0,0
quintic,on,9,0,2.0,0.05,True,0,1.986,10.8,10.12,0,0
quintic,on,9,1,2.0,0.05,True,0,4.257,8.4,7.42,0,0
quintic,on,9,2,2.0,0.05,True,0,1.289,10.8,10.12,0,0
quintic,on,9,3,2.0,0.05,True,0,2.294,12.6,15.31,0,0
quintic,on,9,4,2.0,0.05,True,0,1.985,10.8,10.12,0,0
quintic,on,9,5,2.0,0.05,True,0,2.013,11.7,11.61,0,0
quintic,on,10,0,2.0,0.05,True,0,2.817,11.7,11.61,0,0
quintic,on,10,1,2.0,0.05,True,0,1.986,10.8,10.12,0,0
quintic,on,10,2,2.0,0.05,True,0,1.949,11.1,10.14,0,0
quintic,on,10,3,2.0,0.05,True,0,1.986,10.8,10.12,0,0
quintic,on,10,4,2.0,0.05,True,0,1.945,11.1,10.14,0,0
quintic,on,10,5,2.0,0.05,True,0,1.527,6.0,1.5,0,0
quintic,on,11,0,2.0,0.05,True,0,2.789,10.2,6.22,0,0
quintic,on,11,1,2.0,0.05,True,0,1.986,10.8,10.12,0,0
quintic,on,11,2,2.0,0.05,True,0,2.815,11.7,11.61,0,0
quintic,on,11,3,2.0,0.05,True,0,1.554,11.7,11.61,0,0
quintic,on,11,4,2.0,0.05,True,0,1.985,10.8,10.12,0,0
quintic,on,11,5,2.0,0.05,True,0,1.997,10.8,10.12,0,0
quintic,on,12,0,2.0,0.05,True,0,2.784,10.2,6.22,0,0
quintic,on,12,1,2.0,0.05,True,0,1.986,10.8,10.12,0,0
quintic,on,12,2,2.0,0.05,True,0,1.986,10.8,10.12,0,0
quintic,on,12,3,2.0,0.05,True,0,1.972,10.8,10.12,0,0
quintic,on,12,4,2.0,0.05,True,0,1.844,9.3,5.54,0,0
quintic,on,12,5,2.0,0.05,True,0,1.971,10.8,10.12,0,0
quintic,on,13,0,2.0,0.05,True,0,2.608,11.7,11.61,0,0
quintic,on,13,1,2.0,0.05,True,0,1.985,10.8,10.12,0,0
quintic,on,13,2,2.0,0.05,True,0,1.785,12.3,13.03,0,0
quintic,on,13,3,2.0,0.05,True,0,1.986,10.8,10.12,0,0
quintic,on,13,4,2.0,0.05,True,0,1.971,10.8,10.12,0,0
quintic,on,13,5,2.0,0.05,True,0,1.972,10.8,10.12,0,0
quintic,on,14,0,2.0,0.05,True,0,1.21,11.1,10.12,0,0
quintic,on,14,1,2.0,0.05,True,0,2.711,11.7,11.61,0,0
quintic,on,14,2,2.0,0.05,True,0,2.434,10.2,6.22,0,0
quintic,on,14,3,2.0,0.05,True,0,1.986,10.8,10.12,0,0
quintic,on,14,4,2.0,0.05,True,0,1.986,10.8,10.12,0,0
quintic,on,14,5,2.0,0.05,True,0,2.818,11.7,11.61,0,0
quintic,on,15,0,2.0,0.05,True,0,1.949,11.1,10.14,0,0
quintic,on,15,1,2.0,0.05,True,0,2.818,11.7,11.61,0,0
quintic,on,15,2,2.0,0.05,True,0,2.818,11.7,11.61,0,0
quintic,on,15,3,2.0,0.05,True,0,1.771,10.8,10.12,0,0
quintic,on,15,4,2.0,0.05,True,0,1.086,7.8,3.87,0,0
quintic,on,15,5,2.0,0.05,True,0,1.719,12.3,13.03,0,0
quintic,on,16,0,2.0,0.05,True,0,2.818,11.7,11.61,0,0
quintic,on,16,1,2.0,0.05,True,0,1.645,12.3,13.03,0,0
quintic,on,16,2,2.0,0.05,True,0,1.986,10.8,10.12,0,0
quintic,on,16,3,2.0,0.05,True,0,2.818,11.7,11.61,0,0
quintic,on,16,4,2.0,0.05,True,0,2.818,11.7,11.61,0,0
quintic,on,16,5,2.0,0.05,True,0,2.825,11.7,11.61,0,0
quintic,on,17,0,2.0,0.05,True,0,1.986,10.8,10.12,0,0
quintic,on,17,1,2.0,0.05,True,0,1.986,10.8,10.12,0,0
quintic,on,17,2,2.0,0.05,True,0,1.972,10.8,10.12,0,0
quintic,on,17,3,2.0,0.05,True,0,2.818,11.7,11.61,0,0
quintic,on,17,4,2.0,0.05,True,0,1.129,7.2,3.88,0,0
quintic,on,17,5,2.0,0.05,True,0,1.985,10.8,10.12,0,0
quintic,on,18,0,2.0,0.05,True,0,1.986,10.8,10.12,0,0
quintic,on,18,1,2.0,0.05,True,0,1.099,7.2,3.88,0,0
quintic,on,18,2,2.0,0.05,True,0,0.898,7.2,3.88,0,0
quintic,on,18,3,2.0,0.05,True,0,1.986,10.8,10.12,0,0
quintic,on,18,4,2.0,0.05,True,0,1.973,10.8,10.12,0,0
quintic,on,18,5,2.0,0.05,True,0,1.986,10.8,10.12,0,0
quintic,on,19,0,2.0,0.05,True,0,1.094,9.6,4.42,0,0
quintic,on,19,1,2.0,0.05,True,0,2.651,11.7,11.61,0,0
quintic,on,19,2,2.0,0.05,True,0,1.985,10.8,10.12,0,0
quintic,on,19,3,2.0,0.05,True,0,2.818,11.7,11.61,0,0
quintic,on,19,4,2.0,0.05,True,0,1.973,10.8,10.12,0,0
quintic,on,19,5,2.0,0.05,True,0,1.411,6.0,1.5,0,0
quintic,on,0,0,3.0,0.05,True,0,2.547,6.3,5.48,0,0
quintic,on,0,1,3.0,0.05,True,0,2.068,6.3,5.48,0,0
quintic,on,0,2,3.0,0.05,True,0,1.061,4.5,1.5,0,0
quintic,on,0,3,3.0,0.05,True,0,1.735,5.7,5.01,0,0
quintic,on,0,4,3.0,0.05,True,0,2.557,6.3,5.48,0,0
quintic,on,0,5,3.0,0.05,True,0,1.069,4.2,1.5,0,0
quintic,on,1,0,3.0,0.05,True,0,1.673,6.0,5.01,0,0
quintic,on,1,1,3.0,0.05,True,0,2.079,6.3,5.48,0,0
quintic,on,1,2,3.0,0.05,True,0,2.543,6.3,5.48,0,0
quintic,on,1,3,3.0,0.05,True,0,1.085,4.5,1.5,0,0
quintic,on,1,4,3.0,0.05,True,0,1.534,6.3,5.48,0,0
quintic,on,1,5,3.0,0.05,True,0,2.173,6.3,5.48,0,0
quintic,on,2,0,3.0,0.05,True,0,1.249,4.2,1.5,0,0
quintic,on,2,1,3.0,0.05,True,0,2.325,6.3,5.48,0,0
quintic,on,2,2,3.0,0.05,True,0,2.563,6.0,5.44,0,0
quintic,on,2,3,3.0,0.05,True,0,0.879,7.2,2.75,0,0
quintic,on,2,4,3.0,0.05,True,0,2.544,6.3,5.48,0,0
quintic,on,2,5,3.0,0.05,True,0,1.551,4.2,1.5,0,0
quintic,on,3,0,3.0,0.05,True,0,1.29,4.2,1.5,0,0
quintic,on,3,1,3.0,0.05,True,0,1.242,4.2,1.5,0,0
quintic,on,3,2,3.0,0.05,True,0,1.561,4.2,1.5,0,0
quintic,on,3,3,3.0,0.05,True,0,2.515,6.3,5.48,0,0
quintic,on,3,4,3.0,0.05,True,0,1.076,5.7,3.04,0,0
quintic,on,3,5,3.0,0.05,True,0,1.665,6.3,5.48,0,0
quintic,on,4,0,3.0,0.05,True,0,2.854,6.3,5.48,0,0
quintic,on,4,1,3.0,0.05,True,0,2.164,6.3,5.48,0,0
quintic,on,4,2,3.0,0.05,True,0,2.502,6.3,5.48,0,0
quintic,on,4,3,3.0,0.05,True,0,2.556,6.3,5.48,0,0
quintic,on,4,4,3.0,0.05,True,0,1.416,4.5,1.5,0,0
quintic,on,4,5,3.0,0.05,True,0,2.103,6.3,5.48,0,0
quintic,on,5,0,3.0,0.05,True,0,1.567,6.3,5.48,0,0
quintic,on,5,1,3.0,0.05,True,0,1.561,4.2,1.5,0,0
quintic,on,5,2,3.0,0.05,True,0,1.561,4.2,1.5,0,0
quintic,on,5,3,3.0,0.05,True,0,1.518,4.2,1.5,0,0
quintic,on,5,4,3.0,0.05,True,0,1.735,5.7,5.01,0,0
quintic,on,5,5,3.0,0.05,True,0,2.548,6.3,5.48,0,0
quintic,on,6,0,3.0,0.05,True,0,2.547,6.3,5.48,0,0
quintic,on,6,1,3.0,0.05,True,0,2.332,6.3,5.48,0,0
quintic,on,6,2,3.0,0.05,True,0,1.735,5.7,5.01,0,0
quintic,on,6,3,3.0,0.05,True,0,1.561,4.2,1.5,0,0
quintic,on,6,4,3.0,0.05,True,0,1.588,4.2,1.5,0,0
quintic,on,6,5,3.0,0.05,True,0,2.547,6.3,5.48,0,0
quintic,on,7,0,3.0,0.05,True,0,1.561,4.2,1.5,0,0
quintic,on,7,1,3.0,0.05,True,0,2.547,6.3,5.48,0,0
quintic,on,7,2,3.0,0.05,True,0,1.591,6.3,5.48,0,0
quintic,on,7,3,3.0,0.05,True,0,1.107,4.5,1.5,0,0
quintic,on,7,4,3.0,0.05,True,0,2.069,6.3,5.48,0,0
quintic,on,7,5,3.0,0.05,True,0,2.547,6.3,5.48,0,0
quintic,on,8,0,3.0,0.05,True,0,2.091,6.3,5.48,0,0
quintic,on,8,1,3.0,0.05,True,0,1.448,4.2,1.5,0,0
quintic,on,8,2,3.0,0.05,True,0,2.547,6.3,5.48,0,0
quintic,on,8,3,3.0,0.05,True,0,1.02,4.5,1.5,0,0
quintic,on,8,4,3.0,0.05,True,0,1.243,4.2,1.5,0,0
quintic,on,8,5,3.0,0.05,True,0,1.172,5.7,3.04,0,0
quintic,on,9,0,3.0,0.05,True,0,2.544,6.3,5.48,0,0
quintic,on,9,1,3.0,0.05,True,0,3.322,6.0,5.38,0,0
quintic,on,9,2,3.0,0.05,True,0,1.112,4.8,1.5,0,0
quintic,on,9,3,3.0,0.05,True,0,1.995,6.3,6.26,0,0
quintic,on,9,4,3.0,0.05,True,0,2.546,6.3,5.48,0,0
quintic,on,9,5,3.0,0.05,True,0,2.151,6.0,5.49,0,0
quintic,on,10,0,3.0,0.05,True,0,2.048,6.0,5.49,0,0
quintic,on,10,1,3.0,0.05,True,0,1.735,5.7,5.01,0,0
quintic,on,10,2,3.0,0.05,True,0,1.203,4.2,1.5,0,0
quintic,on,10,3,3.0,0.05,True,0,1.251,4.2,1.5,0,0
quintic,on,10,4,3.0,0.05,True,0,1.326,4.2,1.5,0,0
quintic,on,10,5,3.0,0.05,True,0,2.043,6.3,6.26,0,0
quintic,on,11,0,3.0,0.05,True,0,3.99,6.3,4.94,0,0
quintic,on,11,1,3.0,0.05,True,0,1.735,5.7,5.01,0,0
quintic,on,11,2,3.0,0.05,True,0,2.15,6.3,5.48,0,0
quintic,on,11,3,3.0,0.05,True,0,1.561,4.2,1.5,0,0
quintic,on,11,4,3.0,0.05,True,0,2.823,6.3,5.48,0,0
quintic,on,11,5,3.0,0.05,True,0,2.292,6.3,5.48,0,0
quintic,on,12,0,3.0,0.05,True,0,1.571,5.7,4.22,0,0
quintic,on,12,1,3.0,0.05,True,0,2.094,6.3,5.48,0,0
quintic,on,12,2,3.0,0.05,True,0,2.459,6.3,5.48,0,0
quintic,on,12,3,3.0,0.05,True,0,1.197,6.0,5.48,0,0
quintic,on,12,4,3.0,0.05,True,0,1.407,6.0,5.38,0,0
quintic,on,12,5,3.0,0.05,True,0,2.068,6.3,5.48,0,0
quintic,on,13,0,3.0,0.05,True,0,1.305,6.0,5.48,0,0
quintic,on,13,1,3.0,0.05,True,0,2.523,6.3,5.48,0,0
quintic,on,13,2,3.0,0.05,True,0,1.469,5.7,4.63,0,0
quintic,on,13,3,3.0,0.05,True,0,1.561,4.2,1.5,0,0
quintic,on,13,4,3.0,0.05,True,0,1.058,4.2,1.5,0,0
quintic,on,13,5,3.0,0.05,True,0,2.068,6.3,5.48,0,0
quintic,on,14,0,3.0,0.05,True,0,0.932,5.7,3.04,0,0
quintic,on,14,1,3.0,0.05,True,0,2.855,6.3,5.48,0,0
quintic,on,14,2,3.0,0.05,True,0,2.579,6.0,4.6,0,0
quintic,on,14,3,3.0,0.05,True,0,1.242,4.5,1.5,0,0
quintic,on,14,4,3.0,0.05,True,0,1.998,6.3,5.48,0,0
quintic,on,14,5,3.0,0.05,True,0,2.855,6.3,5.48,0,0
quintic,on,15,0,3.0,0.05,True,0,2.546,6.3,5.48,0,0
quintic,on,15,1,3.0,0.05,True,0,2.547,6.3,5.48,0,0
quintic,on,15,2,3.0,0.05,True,0,1.736,5.7,5.01,0,0
quintic,on,15,3,3.0,0.05,True,0,1.543,6.3,5.48,0,0
quintic,on,15,4,3.0,0.05,True,0,1.079,5.7,2.99,0,0
quintic,on,15,5,3.0,0.05,True,0,2.073,6.0,5.49,0,0
quintic,on,16,0,3.0,0.05,True,0,0.986,5.7,3.04,0,0
quintic,on,16,1,3.0,0.05,True,0,1.483,6.3,5.48,0,0
quintic,on,16,2,3.0,0.05,True,0,2.128,6.3,5.48,0,0
quintic,on,16,3,3.0,0.05,True,0,2.547,6.3,5.48,0,0
quintic,on,16,4,3.0,0.05,True,0,1.996,6.0,5.49,0,0
quintic,on,16,5,3.0,0.05,True,0,2.567,6.3,5.48,0,0
quintic,on,17,0,3.0,0.05,True,0,1.735,5.7,5.01,0,0
quintic,on,17,1,3.0,0.05,True,0,2.438,6.3,5.48,0,0
quintic,on,17,2,3.0,0.05,True,0,2.186,6.3,5.48,0,0
quintic,on,17,3,3.0,0.05,True,0,1.737,5.7,5.01,0,0
quintic,on,17,4,3.0,0.05,True,0,1.13,5.4,3.01,0,0
quintic,on,17,5,3.0,0.05,True,0,2.46,6.3,5.48,0,0
quintic,on,18,0,3.0,0.05,True,0,2.552,6.3,5.48,0,0
quintic,on,18,1,3.0,0.05,True,0,1.099,5.4,3.01,0,0
quintic,on,18,2,3.0,0.05,True,0,0.907,5.4,3.01,0,0
quintic,on,18,3,3.0,0.05,True,0,2.547,6.3,5.48,0,0
quintic,on,18,4,3.0,0.05,True,0,1.561,4.2,1.5,0,0
quintic,on,18,5,3.0,0.05,True,0,1.561,4.2,1.5,0,0
quintic,on,19,0,3.0,0.05,True,0,2.746,5.7,5.01,0,0
quintic,on,19,1,3.0,0.05,True,0,1.824,5.7,5.01,0,0
quintic,on,19,2,3.0,0.05,True,0,2.48,6.3,5.48,0,0
quintic,on,19,3,3.0,0.05,True,0,2.547,6.3,5.48,0,0
quintic,on,19,4,3.0,0.05,True,0,1.227,5.7,5.01,0,0
quintic,on,19,5,3.0,0.05,True,0,1.323,4.2,1.5,0,0
quintic,on,0,0,4.0,0.05,True,0,1.682,3.0,1.5,0,0
quintic,on,0,1,4.0,0.05,True,0,1.124,3.3,1.5,0,0
quintic,on,0,2,4.0,0.05,True,0,1.097,3.0,1.5,0,0
quintic,on,0,3,4.0,0.05,True,0,2.148,3.3,1.5,0,0
quintic,on,0,4,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,0,5,4.0,0.05,True,0,1.626,3.3,1.5,0,0
quintic,on,1,0,4.0,0.05,True,0,1.473,3.3,1.5,0,0
quintic,on,1,1,4.0,0.05,True,0,1.497,3.3,1.5,0,0
quintic,on,1,2,4.0,0.05,True,0,1.645,3.0,1.5,0,0
quintic,on,1,3,4.0,0.05,True,0,1.948,4.5,4.71,0,0
quintic,on,1,4,4.0,0.05,True,0,1.605,4.5,4.71,0,0
quintic,on,1,5,4.0,0.05,True,0,1.58,3.3,1.5,0,0
quintic,on,2,0,4.0,0.05,True,0,1.548,3.0,1.5,0,0
quintic,on,2,1,4.0,0.05,True,0,1.194,3.0,1.5,0,0
quintic,on,2,2,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,2,3,4.0,0.05,True,0,1.411,4.2,2.7,0,0
quintic,on,2,4,4.0,0.05,True,0,1.643,3.0,1.5,0,0
quintic,on,2,5,4.0,0.05,True,0,1.43,3.3,1.5,0,0
quintic,on,3,0,4.0,0.05,True,0,1.555,3.0,1.5,0,0
quintic,on,3,1,4.0,0.05,True,0,1.014,3.0,1.5,0,0
quintic,on,3,2,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,3,3,4.0,0.05,True,0,1.635,3.0,1.5,0,0
quintic,on,3,4,4.0,0.05,True,0,2.148,3.3,1.5,0,0
quintic,on,3,5,4.0,0.05,True,0,1.92,4.2,4.25,0,0
quintic,on,4,0,4.0,0.05,True,0,1.647,3.0,1.5,0,0
quintic,on,4,1,4.0,0.05,True,0,1.51,3.0,1.5,0,0
quintic,on,4,2,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,4,3,4.0,0.05,True,0,1.635,3.0,1.5,0,0
quintic,on,4,4,4.0,0.05,True,0,2.056,3.0,1.5,0,0
quintic,on,4,5,4.0,0.05,True,0,1.503,3.3,1.5,0,0
quintic,on,5,0,4.0,0.05,True,0,1.249,3.3,1.5,0,0
quintic,on,5,1,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,5,2,4.0,0.05,True,0,1.249,3.0,1.5,0,0
quintic,on,5,3,4.0,0.05,True,0,2.02,4.5,5.11,0,0
quintic,on,5,4,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,5,5,4.0,0.05,True,0,1.644,3.0,1.5,0,0
quintic,on,6,0,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,6,1,4.0,0.05,True,0,1.633,3.0,1.5,0,0
quintic,on,6,2,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,6,3,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,6,4,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,6,5,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,7,0,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,7,1,4.0,0.05,True,0,2.148,3.3,1.5,0,0
quintic,on,7,2,4.0,0.05,True,0,1.233,3.3,1.5,0,0
quintic,on,7,3,4.0,0.05,True,0,1.207,3.0,1.5,0,0
quintic,on,7,4,4.0,0.05,True,0,1.193,3.0,1.5,0,0
quintic,on,7,5,4.0,0.05,True,0,2.0,4.5,4.71,0,0
quintic,on,8,0,4.0,0.05,True,0,1.166,3.3,1.5,0,0
quintic,on,8,1,4.0,0.05,True,0,1.619,3.3,1.5,0,0
quintic,on,8,2,4.0,0.05,True,0,1.557,3.0,1.5,0,0
quintic,on,8,3,4.0,0.05,True,0,1.085,3.6,1.5,0,0
quintic,on,8,4,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,8,5,4.0,0.05,True,0,1.516,4.2,3.85,0,0
quintic,on,9,0,4.0,0.05,True,0,1.645,3.0,1.5,0,0
quintic,on,9,1,4.0,0.05,True,0,3.711,3.3,1.5,0,0
quintic,on,9,2,4.0,0.05,True,0,1.334,3.0,1.5,0,0
quintic,on,9,3,4.0,0.05,True,0,1.621,4.5,5.1,0,0
quintic,on,9,4,4.0,0.05,True,0,1.646,3.0,1.5,0,0
quintic,on,9,5,4.0,0.05,True,0,1.54,3.6,1.5,0,0
quintic,on,10,0,4.0,0.05,True,0,1.659,3.3,1.5,0,0
quintic,on,10,1,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,10,2,4.0,0.05,True,0,1.588,3.3,1.5,0,0
quintic,on,10,3,4.0,0.05,True,0,2.056,3.0,1.5,0,0
quintic,on,10,4,4.0,0.05,True,0,1.679,3.3,1.5,0,0
quintic,on,10,5,4.0,0.05,True,0,1.948,4.5,5.11,0,0
quintic,on,11,0,4.0,0.05,True,0,1.809,4.2,3.64,0,0
quintic,on,11,1,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,11,2,4.0,0.05,True,0,1.505,3.0,1.5,0,0
quintic,on,11,3,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,11,4,4.0,0.05,True,0,1.997,4.5,4.71,0,0
quintic,on,11,5,4.0,0.05,True,0,1.163,3.3,1.5,0,0
quintic,on,12,0,4.0,0.05,True,0,1.169,4.5,2.7,0,0
quintic,on,12,1,4.0,0.05,True,0,1.778,4.2,4.25,0,0
quintic,on,12,2,4.0,0.05,True,0,1.92,4.2,4.25,0,0
quintic,on,12,3,4.0,0.05,True,0,1.048,3.3,1.5,0,0
quintic,on,12,4,4.0,0.05,True,0,2.109,4.5,4.19,0,0
quintic,on,12,5,4.0,0.05,True,0,1.062,3.3,1.5,0,0
quintic,on,13,0,4.0,0.05,True,0,2.208,4.8,4.74,0,0
quintic,on,13,1,4.0,0.05,True,0,1.621,3.0,1.5,0,0
quintic,on,13,2,4.0,0.05,True,0,1.626,3.0,1.5,0,0
quintic,on,13,3,4.0,0.05,True,0,1.647,3.0,1.5,0,0
quintic,on,13,4,4.0,0.05,True,0,1.891,4.2,4.29,0,0
quintic,on,13,5,4.0,0.05,True,0,1.129,3.3,1.5,0,0
quintic,on,14,0,4.0,0.05,True,0,1.614,3.0,1.5,0,0
quintic,on,14,1,4.0,0.05,True,0,1.647,3.0,1.5,0,0
quintic,on,14,2,4.0,0.05,True,0,1.675,4.5,4.02,0,0
quintic,on,14,3,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,14,4,4.0,0.05,True,0,1.643,3.0,1.5,0,0
quintic,on,14,5,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,15,0,4.0,0.05,True,0,2.0,4.5,4.71,0,0
quintic,on,15,1,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,15,2,4.0,0.05,True,0,1.655,3.0,1.5,0,0
quintic,on,15,3,4.0,0.05,True,0,1.349,4.5,4.71,0,0
quintic,on,15,4,4.0,0.05,True,0,1.071,4.5,2.73,0,0
quintic,on,15,5,4.0,0.05,True,0,1.407,4.5,4.71,0,0
quintic,on,16,0,4.0,0.05,True,0,1.648,3.3,1.5,0,0
quintic,on,16,1,4.0,0.05,True,0,1.628,4.5,4.71,0,0
quintic,on,16,2,4.0,0.05,True,0,1.869,4.5,4.71,0,0
quintic,on,16,3,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,16,4,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,16,5,4.0,0.05,True,0,2.062,3.3,1.5,0,0
quintic,on,17,0,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,17,1,4.0,0.05,True,0,1.647,3.0,1.5,0,0
quintic,on,17,2,4.0,0.05,True,0,1.359,3.6,1.5,0,0
quintic,on,17,3,4.0,0.05,True,0,1.659,3.0,1.5,0,0
quintic,on,17,4,4.0,0.05,True,0,1.131,4.2,2.76,0,0
quintic,on,17,5,4.0,0.05,True,0,1.716,3.0,1.5,0,0
quintic,on,18,0,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,18,1,4.0,0.05,True,0,1.099,4.2,2.76,0,0
quintic,on,18,2,4.0,0.05,True,0,0.928,4.2,2.76,0,0
quintic,on,18,3,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,18,4,4.0,0.05,True,0,1.634,3.0,1.5,0,0
quintic,on,18,5,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,19,0,4.0,0.05,True,0,5.503,3.0,1.5,0,0
quintic,on,19,1,4.0,0.05,True,0,1.221,4.5,2.7,0,0
quintic,on,19,2,4.0,0.05,True,0,1.508,3.3,1.5,0,0
quintic,on,19,3,4.0,0.05,True,0,1.645,3.0,1.5,0,0
quintic,on,19,4,4.0,0.05,True,0,1.329,3.3,1.5,0,0
quintic,on,19,5,4.0,0.05,True,0,1.343,3.3,1.5,0,0
septic,off,0,0,2.0,0.05,True,0,1.364,6.6,1.5,0,0
septic,off,0,1,2.0,0.05,True,1,-0.156,6.6,1.5,0,0
septic,off,0,2,2.0,0.05,True,1,-0.143,6.6,1.5,0,0
septic,off,0,3,2.0,0.05,True,0,1.364,6.6,1.5,0,0
septic,off,0,4,2.0,0.05,True,0,1.352,6.6,1.5,0,0
septic,off,0,5,2.0,0.05,True,0,0.442,6.6,1.5,0,0
septic,off,1,0,2.0,0.05,True,0,0.159,6.6,1.5,0,0
septic,off,1,1,2.0,0.05,True,0,0.005,6.6,1.5,0,0
septic,off,1,2,2.0,0.05,True,0,1.362,6.6,1.5,0,0
septic,off,1,3,2.0,0.05,True,1,-0.167,6.6,1.5,0,0
septic,off,1,4,2.0,0.05,True,0,0.112,6.6,1.5,0,0
septic,off,1,5,2.0,0.05,True,0,1.307,6.6,1.5,0,0
septic,off,2,0,2.0,0.05,True,0,0.397,6.6,1.5,0,0
septic,off,2,1,2.0,0.05,True,0,1.3,6.6,1.5,0,0
septic,off,2,2,2.0,0.05,True,0,1.066,6.6,1.5,0,0
septic,off,2,3,2.0,0.05,True,0,0.702,6.6,1.5,0,0
septic,off,2,4,2.0,0.05,True,0,1.358,6.6,1.5,0,0
septic,off,2,5,2.0,0.05,True,0,0.782,6.6,1.5,0,0
septic,off,3,0,2.0,0.05,True,0,0.949,6.6,1.5,0,0
septic,off,3,1,2.0,0.05,True,1,-0.073,6.6,1.5,0,0
septic,off,3,2,2.0,0.05,True,0,1.364,6.6,1.5,0,0
septic,off,3,3,2.0,0.05,True,0,1.146,6.6,1.5,0,0
septic,off,3,4,2.0,0.05,True,0,1.374,6.6,1.5,0,0
septic,off,3,5,2.0,0.05,True,0,0.305,6.6,1.5,0,0
septic,off,4,0,2.0,0.05,True,0,1.363,6.6,1.5,0,0
septic,off,4,1,2.0,0.05,True,0,0.712,6.6,1.5,0,0
septic,off,4,2,2.0,0.05,True,0,1.379,6.6,1.5,0,0
septic,off,4,3,2.0,0.05,True,0,1.347,6.6,1.5,0,0
septic,off,4,4,2.0,0.05,True,0,0.521,6.6,1.5,0,0
septic,off,4,5,2.0,0.05,True,1,-0.045,6.6,1.5,0,0
septic,off,5,0,2.0,0.05,True,0,1.364,6.6,1.5,0,0
septic,off,5,1,2.0,0.05,True,0,0.944,6.6,1.5,0,0
septic,off,5,2,2.0,0.05,True,0,1.221,6.6,1.5,0,0
septic,off,5,3,2.0,0.05,True,0,1.364,6.6,1.5,0,0
septic,off,5,4,2.0,0.05,True,0,1.242,6.6,1.5,0,0
septic,off,5,5,2.0,0.05,True,0,1.361,6.6,1.5,0,0
septic,off,6,0,2.0,0.05,True,0,1.364,6.6,1.5,0,0
septic,off,6,1,2.0,0.05,True,0,1.359,6.6,1.5,0,0
septic,off,6,2,2.0,0.05,True,0,1.364,6.6,1.5,0,0
septic,off,6,3,2.0,0.05,True,0,1.364,6.6,1.5,0,0
septic,off,6,4,2.0,0.05,True,0,1.364,6.6,1.5,0,0
septic,off,6,5,2.0,0.05,True,0,1.364,6.6,1.5,0,0
septic,off,7,0,2.0,0.05,True,0,1.364,6.6,1.5,0,0
septic,off,7,1,2.0,0.05,True,0,1.364,6.6,1.5,0,0
septic,off,7,2,2.0,0.05,True,1,-0.164,6.6,1.5,0,0
septic,off,7,3,2.0,0.05,True,1,-0.154,6.6,1.5,0,0
septic,off,7,4,2.0,0.05,True,1,-0.152,6.6,1.5,0,0
septic,off,7,5,2.0,0.05,True,0,1.364,6.6,1.5,0,0
septic,off,8,0,2.0,0.05,True,0,0.451,6.6,1.5,0,0
septic,off,8,1,2.0,0.05,True,1,-0.092,6.6,1.5,0,0
septic,off,8,2,2.0,0.05,True,0,1.364,6.6,1.5,0,0
septic,off,8,3,2.0,0.05,True,1,-0.167,6.6,1.5,0,0
septic,off,8,4,2.0,0.05,True,0,1.364,6.6,1.5,0,0
septic,off,8,5,2.0,0.05,True,0,1.364,6.6,1.5,0,0
septic,off,9,0,2.0,0.05,True,0,1.361,6.6,1.5,0,0
septic,off,9,1,2.0,0.05,True,0,0.982,6.6,1.5,0,0
